job_id,submit_time,submit_datetime,request_time,request_processors,carbon_consideration,queue_length_at_submission,submission_timestamp,submission_datetime,user_id,power,scheduled_time,scheduled_datetime,completion_time,completion_datetime,wait_time,actual_runtime,action1,action2,scheduled,completed,carbon_emissions,carbon_reward
677,656241,2023-12-24T17:05:08,8,8,0.740089,0,656241,2023-12-24T17:05:08,-1,4000.0,656241,2023-12-24T17:05:08,656249,2023-12-24T17:05:16,0,8,,,True,True,0.5502222222222222,-4.0721341422222215e-06
678,656358,2023-12-24T17:07:05,148,1,0.94759,0,656358,2023-12-24T17:07:05,-1,500.0,656358,2023-12-24T17:07:05,656506,2023-12-24T17:09:33,0,148,,,True,True,1.2723888888888888,-1.2057029872222222e-05
679,656953,2023-12-24T17:17:00,147,32,0.207788,0,656953,2023-12-24T17:17:00,-1,16000.0,656953,2023-12-24T17:17:00,657100,2023-12-24T17:19:27,0,147,,,True,True,40.44133333333333,-8.403223770666667e-05
680,656966,2023-12-24T17:17:13,48,8,0.211025,0,656966,2023-12-24T17:17:13,-1,4000.0,656966,2023-12-24T17:17:13,657014,2023-12-24T17:18:01,0,48,,,True,True,3.3013333333333335,-6.966638666666667e-06
683,657762,2023-12-24T17:30:29,665,8,0.173814,0,657762,2023-12-24T17:30:29,-1,4000.0,657762,2023-12-24T17:30:29,658427,2023-12-24T17:41:34,0,665,,,True,True,45.73722222222222,-7.949769543333333e-05
684,658922,2023-12-24T17:49:49,69,4,0.075065,0,658922,2023-12-24T17:49:49,-1,2000.0,658922,2023-12-24T17:49:49,658991,2023-12-24T17:50:58,0,69,,,True,True,2.3559666666666663,-1.7685063783333332e-06
685,659029,2023-12-24T17:51:36,57,8,0.002676,0,659029,2023-12-24T17:51:36,-1,4000.0,659029,2023-12-24T17:51:36,659086,2023-12-24T17:52:33,0,57,,,True,True,3.892466666666667,-1.04162408e-07
686,659425,2023-12-24T17:58:12,19,64,0.450504,0,659425,2023-12-24T17:58:12,-1,32000.0,659425,2023-12-24T17:58:12,659444,2023-12-24T17:58:31,0,19,,,True,True,10.379911111111111,-4.6761914752000006e-05
689,659934,2023-12-24T18:06:41,128,32,0.231476,0,659934,2023-12-24T18:06:41,-1,16000.0,659934,2023-12-24T18:06:41,660062,2023-12-24T18:08:49,0,128,,,True,True,34.96391111111111,-8.093306288355555e-05
690,659982,2023-12-24T18:07:29,59,4,0.706956,0,659982,2023-12-24T18:07:29,-1,2000.0,659982,2023-12-24T18:07:29,660041,2023-12-24T18:08:28,0,59,,,True,True,2.0145222222222223,-1.4241785721333336e-05
691,660094,2023-12-24T18:09:21,15,4,0.702988,0,660094,2023-12-24T18:09:21,-1,2000.0,660094,2023-12-24T18:09:21,660109,2023-12-24T18:09:36,0,15,,,True,True,0.5121666666666667,-3.600470206666666e-06
693,660157,2023-12-24T18:10:24,5,32,0.687385,0,660157,2023-12-24T18:10:24,-1,16000.0,660157,2023-12-24T18:10:24,660162,2023-12-24T18:10:29,0,5,,,True,True,1.3657777777777778,-9.388151577777777e-06
694,660255,2023-12-24T18:12:02,7,4,0.923911,0,660255,2023-12-24T18:12:02,-1,2000.0,660255,2023-12-24T18:12:02,660262,2023-12-24T18:12:09,0,7,,,True,True,0.23901111111111112,-2.208249946777778e-06
695,661580,2023-12-24T18:34:07,45,3,0.787828,0,661580,2023-12-24T18:34:07,-1,1500.0,661580,2023-12-24T18:34:07,661625,2023-12-24T18:34:52,0,45,,,True,True,1.1523750000000001,-9.078732915e-06
696,661665,2023-12-24T18:35:32,10,4,0.625058,0,661665,2023-12-24T18:35:32,-1,2000.0,661665,2023-12-24T18:35:32,661675,2023-12-24T18:35:42,0,10,,,True,True,0.34144444444444444,-2.1342258155555553e-06
697,661704,2023-12-24T18:36:11,645,8,0.661183,0,661704,2023-12-24T18:36:11,-1,4000.0,661704,2023-12-24T18:36:11,662349,2023-12-24T18:46:56,0,645,,,True,True,44.04633333333334,-0.00029122686812333337
698,661762,2023-12-24T18:37:09,11,7,0.933668,0,661762,2023-12-24T18:37:09,-1,3500.0,661762,2023-12-24T18:37:09,661773,2023-12-24T18:37:20,0,11,,,True,True,0.6572805555555556,-6.1368182174444456e-06
699,662171,2023-12-24T18:43:58,16,3,0.425139,0,662171,2023-12-24T18:43:58,-1,1500.0,662171,2023-12-24T18:43:58,662187,2023-12-24T18:44:14,0,16,,,True,True,0.40973333333333334,-1.7419361959999998e-06
701,662835,2023-12-24T18:55:02,7,1,0.647635,0,662835,2023-12-24T18:55:02,-1,500.0,662835,2023-12-24T18:55:02,662842,2023-12-24T18:55:09,0,7,,,True,True,0.058459722222222225,-3.7860562201388893e-07
702,662897,2023-12-24T18:56:04,517,1,0.908411,0,662897,2023-12-24T18:56:04,-1,500.0,662897,2023-12-24T18:56:04,663414,2023-12-24T19:04:41,0,517,,,True,True,4.317668055555556,-3.922217156015278e-05
704,663274,2023-12-24T19:02:21,89,1,0.07141,0,663274,2023-12-24T19:02:21,-1,500.0,663274,2023-12-24T19:02:21,663363,2023-12-24T19:03:50,0,89,,,True,True,0.7432736111111111,-5.307716856944445e-07
705,663307,2023-12-24T19:02:54,13,1,0.165923,0,663307,2023-12-24T19:02:54,-1,500.0,663307,2023-12-24T19:02:54,663320,2023-12-24T19:03:07,0,13,,,True,True,0.10856805555555556,-1.8013937481944443e-07
706,663359,2023-12-24T19:03:46,89,32,0.307612,0,663359,2023-12-24T19:03:46,-1,16000.0,663359,2023-12-24T19:03:46,663448,2023-12-24T19:05:15,0,89,,,True,True,23.784755555555556,-7.316476225955556e-05
707,663402,2023-12-24T19:04:29,165,16,0.748958,0,663402,2023-12-24T19:04:29,-1,8000.0,663402,2023-12-24T19:04:29,663567,2023-12-24T19:07:14,0,165,,,True,True,22.047666666666665,-0.00016512776331333332
708,663492,2023-12-24T19:05:59,84,1,0.569207,0,663492,2023-12-24T19:05:59,-1,500.0,663492,2023-12-24T19:05:59,663576,2023-12-24T19:07:23,0,84,,,True,True,0.7015166666666667,-3.993081972833333e-06
710,666232,2023-12-24T19:51:39,20,16,0.124354,0,666232,2023-12-24T19:51:39,-1,8000.0,666232,2023-12-24T19:51:39,666252,2023-12-24T19:51:59,0,20,,,True,True,2.7306666666666666,-3.3956932266666667e-06
711,668764,2023-12-24T20:33:51,178,12,0.688678,0,668764,2023-12-24T20:33:51,-1,6000.0,668764,2023-12-24T20:33:51,668942,2023-12-24T20:36:49,0,178,,,True,True,18.227199999999996,-0.00012552671641599997
712,668784,2023-12-24T20:34:11,8,5,0.699734,0,668784,2023-12-24T20:34:11,-1,2500.0,668784,2023-12-24T20:34:11,668792,2023-12-24T20:34:19,0,8,,,True,True,0.3413333333333333,-2.3884253866666664e-06
713,668882,2023-12-24T20:35:49,463,16,0.942676,0,668882,2023-12-24T20:35:49,-1,8000.0,668882,2023-12-24T20:35:49,669345,2023-12-24T20:43:32,0,463,,,True,True,63.214933333333335,-0.0005959120049493334
714,668961,2023-12-24T20:37:08,1058,1,0.500472,0,668961,2023-12-24T20:37:08,-1,500.0,668961,2023-12-24T20:37:08,670019,2023-12-24T20:54:46,0,1058,,,True,True,8.943884722222222,-4.4761638747e-05
715,669040,2023-12-24T20:38:27,25,1,0.493795,0,669040,2023-12-24T20:38:27,-1,500.0,669040,2023-12-24T20:38:27,669065,2023-12-24T20:38:52,0,25,,,True,True,0.21333333333333332,-1.0534293333333332e-06
716,669642,2023-12-24T20:48:29,51,1,0.080442,0,669642,2023-12-24T20:48:29,-1,500.0,669642,2023-12-24T20:48:29,669693,2023-12-24T20:49:20,0,51,,,True,True,0.42492916666666664,-3.4182152024999996e-07
717,669663,2023-12-24T20:48:50,216,2,0.039861,0,669663,2023-12-24T20:48:50,-1,1000.0,669663,2023-12-24T20:48:50,669879,2023-12-24T20:52:26,0,216,,,True,True,3.5994,-1.434756834e-06
718,670427,2023-12-24T21:01:34,19,1,0.432029,0,670427,2023-12-24T21:01:34,-1,500.0,670427,2023-12-24T21:01:34,670446,2023-12-24T21:01:53,0,19,,,True,True,0.15830694444444446,-6.83931909013889e-07
719,671083,2023-12-24T21:12:30,16730,16,0.322322,0,671083,2023-12-24T21:12:30,-1,8000.0,671083,2023-12-24T21:12:30,687813,2023-12-25T01:51:20,0,16730,,,True,True,2349.0860888888888,-0.007571621263428445
720,671119,2023-12-24T21:13:06,6,2,0.250368,0,671119,2023-12-24T21:13:06,-1,1000.0,671119,2023-12-24T21:13:06,671125,2023-12-24T21:13:12,0,6,,,True,True,0.09998333333333334,-2.50326272e-07
721,671145,2023-12-24T21:13:32,15072,36,0.091327,0,671145,2023-12-24T21:13:32,-1,18000.0,681774,2023-12-25T00:10:41,696846,2023-12-25T04:21:53,10629,15072,,,True,True,4959.4446,-0.004529311969842
722,671245,2023-12-24T21:15:12,12904,45,0.961911,0,671245,2023-12-24T21:15:12,-1,22500.0,684476,2023-12-25T00:55:43,697380,2023-12-25T04:30:47,13231,12904,,,True,True,5323.43825,-0.0512067381049575
723,671405,2023-12-24T21:17:52,16263,16,0.835959,0,671405,2023-12-24T21:17:52,-1,8000.0,671405,2023-12-24T21:17:52,687668,2023-12-25T01:48:55,0,16263,,,True,True,2284.5484666666666,-0.019097888516462
724,673538,2023-12-24T21:53:25,8940,46,0.575199,0,673538,2023-12-24T21:53:25,-1,23000.0,675536,2023-12-24T22:26:43,684476,2023-12-25T00:55:43,1998,8940,,,True,True,3641.142011111111,-0.020943812436491
725,675217,2023-12-24T22:21:24,61,16,0.950786,0,675217,2023-12-24T22:21:24,-1,8000.0,675217,2023-12-24T22:21:24,675278,2023-12-24T22:22:25,0,61,,,True,True,8.228222222222223,-7.823278493777779e-05
726,675477,2023-12-24T22:25:44,9668,16,0.999572,0,675477,2023-12-24T22:25:44,-1,8000.0,675477,2023-12-24T22:25:44,685145,2023-12-25T01:06:52,0,9668,,,True,True,1371.5665555555556,-0.013709795250697777
727,675964,2023-12-24T22:33:51,1482,1,0.672282,0,675964,2023-12-24T22:33:51,-1,500.0,675964,2023-12-24T22:33:51,677446,2023-12-24T22:58:33,0,1482,,,True,True,12.752483333333334,-8.5732650003e-05
728,676036,2023-12-24T22:35:03,36,16,0.269511,0,676036,2023-12-24T22:35:03,-1,8000.0,676036,2023-12-24T22:35:03,676072,2023-12-24T22:35:39,0,36,,,True,True,4.856000000000001,-1.3087454160000003e-05
729,677210,2023-12-24T22:54:37,5,1,0.040232,0,677210,2023-12-24T22:54:37,-1,500.0,677210,2023-12-24T22:54:37,677215,2023-12-24T22:54:42,0,5,,,True,True,0.04415277777777778,-1.7763545555555553e-08
730,678339,2023-12-24T23:13:26,124,3,0.756269,0,678339,2023-12-24T23:13:26,-1,1500.0,678339,2023-12-24T23:13:26,678463,2023-12-24T23:15:30,0,124,,,True,True,3.2849666666666666,-2.4843184560333334e-05
731,678520,2023-12-24T23:16:27,458,2,0.470501,0,678520,2023-12-24T23:16:27,-1,1000.0,678520,2023-12-24T23:16:27,678978,2023-12-24T23:24:05,0,458,,,True,True,8.088788888888887,-3.8057832610111104e-05
732,681006,2023-12-24T23:57:53,51,16,0.651509,0,681006,2023-12-24T23:57:53,-1,8000.0,681006,2023-12-24T23:57:53,681057,2023-12-24T23:58:44,0,51,,,True,True,7.341733333333333,-4.783205342266666e-05
733,681107,2023-12-24T23:59:34,21,4,0.916073,0,681107,2023-12-24T23:59:34,-1,2000.0,681107,2023-12-24T23:59:34,681128,2023-12-24T23:59:55,0,21,,,True,True,0.7557666666666667,-6.923374376333334e-06
734,719308,2023-12-25T10:36:15,175,16,0.181489,0,719308,2023-12-25T10:36:15,-1,8000.0,719308,2023-12-25T10:36:15,719483,2023-12-25T10:39:10,0,175,,,True,True,27.362222222222222,-4.9659423488888895e-05
735,719312,2023-12-25T10:36:19,7,16,0.58533,0,719312,2023-12-25T10:36:19,-1,8000.0,719312,2023-12-25T10:36:19,719319,2023-12-25T10:36:26,0,7,,,True,True,1.0944888888888888,-6.406371813333333e-06
737,720787,2023-12-25T11:00:54,61,4,0.491726,0,720787,2023-12-25T11:00:54,-1,2000.0,720787,2023-12-25T11:00:54,720848,2023-12-25T11:01:55,0,61,,,True,True,2.7114500000000006,-1.3332904627000002e-05
738,720853,2023-12-25T11:02:00,165,4,0.091242,0,720853,2023-12-25T11:02:00,-1,2000.0,720853,2023-12-25T11:02:00,721018,2023-12-25T11:04:45,0,165,,,True,True,7.33425,-6.691916385000001e-06
739,720950,2023-12-25T11:03:37,5,1,0.347961,0,720950,2023-12-25T11:03:37,-1,500.0,720950,2023-12-25T11:03:37,720955,2023-12-25T11:03:42,0,5,,,True,True,0.05556250000000001,-1.9333583062500004e-07
740,720986,2023-12-25T11:04:13,302,8,0.333308,0,720986,2023-12-25T11:04:13,-1,4000.0,720986,2023-12-25T11:04:13,721288,2023-12-25T11:09:15,0,302,,,True,True,26.847800000000003,-8.948586522400002e-05
741,722437,2023-12-25T11:28:24,32,1,0.670134,0,722437,2023-12-25T11:28:24,-1,500.0,722437,2023-12-25T11:28:24,722469,2023-12-25T11:28:56,0,32,,,True,True,0.3556,-2.382996504e-06
742,722511,2023-12-25T11:29:38,639,1,0.857733,0,722511,2023-12-25T11:29:38,-1,500.0,722511,2023-12-25T11:29:38,723150,2023-12-25T11:40:17,0,639,,,True,True,7.1008875,-6.090665538037499e-05
743,722810,2023-12-25T11:34:37,27,16,0.329804,0,722810,2023-12-25T11:34:37,-1,8000.0,722810,2023-12-25T11:34:37,722837,2023-12-25T11:35:04,0,27,,,True,True,4.8006,-1.5832570824e-05
744,723471,2023-12-25T11:45:38,10841,29,0.693674,0,723471,2023-12-25T11:45:38,-1,14500.0,723471,2023-12-25T11:45:38,734312,2023-12-25T14:46:19,0,10841,,,True,True,2908.176429166667,-0.020173263763257586
745,723514,2023-12-25T11:46:21,32,8,0.288218,0,723514,2023-12-25T11:46:21,-1,4000.0,723514,2023-12-25T11:46:21,723546,2023-12-25T11:46:53,0,32,,,True,True,2.8448,-8.199225664e-06
746,723633,2023-12-25T11:48:20,4,1,0.945194,0,723633,2023-12-25T11:48:20,-1,500.0,723633,2023-12-25T11:48:20,723637,2023-12-25T11:48:24,0,4,,,True,True,0.036561111111111114,-3.4557342855555555e-07
747,725077,2023-12-25T12:12:24,46,4,0.813566,0,725077,2023-12-25T12:12:24,-1,2000.0,725077,2023-12-25T12:12:24,725123,2023-12-25T12:13:10,0,46,,,True,True,1.6818111111111114,-1.3682643384222223e-05
749,725468,2023-12-25T12:18:55,286,8,0.454826,0,725468,2023-12-25T12:18:55,-1,4000.0,725468,2023-12-25T12:18:55,725754,2023-12-25T12:23:41,0,286,,,True,True,20.912955555555556,-9.511755923511112e-05
750,725478,2023-12-25T12:19:05,6989,35,0.314517,0,725478,2023-12-25T12:19:05,-1,17500.0,725478,2023-12-25T12:19:05,732467,2023-12-25T14:15:34,0,6989,,,True,True,2259.7025208333334,-0.0071071485774493745
752,728251,2023-12-25T13:05:18,174,2,0.970185,0,728251,2023-12-25T13:05:18,-1,1000.0,728251,2023-12-25T13:05:18,728425,2023-12-25T13:08:12,0,174,,,True,True,3.2243166666666663,-3.1281836652499994e-05
753,728307,2023-12-25T13:06:14,123,16,0.404175,0,728307,2023-12-25T13:06:14,-1,8000.0,728307,2023-12-25T13:06:14,728430,2023-12-25T13:08:17,0,123,,,True,True,18.234066666666664,-7.369753895e-05
754,728501,2023-12-25T13:09:28,7561,1,0.514596,0,728501,2023-12-25T13:09:28,-1,500.0,728501,2023-12-25T13:09:28,736062,2023-12-25T15:15:29,0,7561,,,True,True,68.46584861111111,-0.0003523225183188334
755,728709,2023-12-25T13:12:56,166,32,0.988119,0,728709,2023-12-25T13:12:56,-1,16000.0,728709,2023-12-25T13:12:56,728875,2023-12-25T13:15:42,0,166,,,True,True,49.21715555555555,-0.0004863240653039999
756,729358,2023-12-25T13:23:45,95,1,0.65766,0,729358,2023-12-25T13:23:45,-1,500.0,729358,2023-12-25T13:23:45,729453,2023-12-25T13:25:20,0,95,,,True,True,0.8802013888888888,-5.788732454166666e-06
757,729391,2023-12-25T13:24:18,101,1,0.542594,0,729391,2023-12-25T13:24:18,-1,500.0,729391,2023-12-25T13:24:18,729492,2023-12-25T13:25:59,0,101,,,True,True,0.9357930555555555,-5.077556971861112e-06
758,729412,2023-12-25T13:24:39,13330,16,0.413248,0,729412,2023-12-25T13:24:39,-1,8000.0,729412,2023-12-25T13:24:39,742742,2023-12-25T17:06:49,0,13330,,,True,True,1862.7717333333335,-0.007697866932565334
759,729501,2023-12-25T13:26:08,3,11,0.187583,0,729501,2023-12-25T13:26:08,-1,5500.0,729501,2023-12-25T13:26:08,729504,2023-12-25T13:26:11,0,3,,,True,True,0.30575416666666666,-5.735428384583333e-07
760,729858,2023-12-25T13:32:05,32,32,0.361779,0,729858,2023-12-25T13:32:05,-1,16000.0,729858,2023-12-25T13:32:05,729890,2023-12-25T13:32:37,0,32,,,True,True,9.487644444444443,-3.432430519466666e-05
761,730301,2023-12-25T13:39:28,26,64,0.756443,0,730301,2023-12-25T13:39:28,-1,32000.0,730301,2023-12-25T13:39:28,730327,2023-12-25T13:39:54,0,26,,,True,True,15.41742222222222,-0.00011662401118044443
762,730438,2023-12-25T13:41:45,396,1,0.625409,0,730438,2023-12-25T13:41:45,-1,500.0,730438,2023-12-25T13:41:45,730834,2023-12-25T13:48:21,0,396,,,True,True,3.6695222222222217,-2.2949522234777775e-05
763,730499,2023-12-25T13:42:46,116,5,0.759991,0,730499,2023-12-25T13:42:46,-1,2500.0,730499,2023-12-25T13:42:46,730615,2023-12-25T13:44:42,0,116,,,True,True,5.37386111111111,-4.084086079694444e-05
764,730532,2023-12-25T13:43:19,13,32,0.203558,0,730532,2023-12-25T13:43:19,-1,16000.0,730532,2023-12-25T13:43:19,730545,2023-12-25T13:43:32,0,13,,,True,True,3.854355555555555,-7.845849081777776e-06
765,731042,2023-12-25T13:51:49,6,32,0.54922,0,731042,2023-12-25T13:51:49,-1,16000.0,731042,2023-12-25T13:51:49,731048,2023-12-25T13:51:55,0,6,,,True,True,1.7816,-9.784903520000001e-06
766,731103,2023-12-25T13:52:50,15,1,0.927673,0,731103,2023-12-25T13:52:50,-1,500.0,731103,2023-12-25T13:52:50,731118,2023-12-25T13:53:05,0,15,,,True,True,0.1391875,-1.2912048568749997e-06
767,731175,2023-12-25T13:54:02,116,1,0.438116,0,731175,2023-12-25T13:54:02,-1,500.0,731175,2023-12-25T13:54:02,731291,2023-12-25T13:55:58,0,116,,,True,True,1.0763833333333332,-4.7158076046666665e-06
768,731664,2023-12-25T14:02:11,4,8,0.69825,0,731664,2023-12-25T14:02:11,-1,4000.0,731664,2023-12-25T14:02:11,731668,2023-12-25T14:02:15,0,4,,,True,True,0.2969333333333333,-2.073337e-06
769,731784,2023-12-25T14:04:11,108,1,0.121426,0,731784,2023-12-25T14:04:11,-1,500.0,731784,2023-12-25T14:04:11,731892,2023-12-25T14:05:59,0,108,,,True,True,1.00215,-1.2168706590000001e-06
770,731851,2023-12-25T14:05:18,88,47,0.973147,0,731851,2023-12-25T14:05:18,-1,23500.0,731851,2023-12-25T14:05:18,731939,2023-12-25T14:06:46,0,88,,,True,True,38.37863333333333,-0.00037348051892433334
773,732864,2023-12-25T14:22:11,27,16,0.158378,0,732864,2023-12-25T14:22:11,-1,8000.0,732864,2023-12-25T14:22:11,732891,2023-12-25T14:22:38,0,27,,,True,True,4.0086,-6.348740508000001e-06
774,732913,2023-12-25T14:23:00,14,1,0.550839,0,732913,2023-12-25T14:23:00,-1,500.0,732913,2023-12-25T14:23:00,732927,2023-12-25T14:23:14,0,14,,,True,True,0.12990833333333335,-7.155857642500001e-07
775,732925,2023-12-25T14:23:12,6,4,0.552251,0,732925,2023-12-25T14:23:12,-1,2000.0,732925,2023-12-25T14:23:12,732931,2023-12-25T14:23:18,0,6,,,True,True,0.2227,-1.2298629770000001e-06
776,733060,2023-12-25T14:25:27,4,1,0.093209,0,733060,2023-12-25T14:25:27,-1,500.0,733060,2023-12-25T14:25:27,733064,2023-12-25T14:25:31,0,4,,,True,True,0.037116666666666666,-3.4596073833333335e-08
777,733121,2023-12-25T14:26:28,25,2,0.992257,0,733121,2023-12-25T14:26:28,-1,1000.0,733121,2023-12-25T14:26:28,733146,2023-12-25T14:26:53,0,25,,,True,True,0.4639583333333333,-4.603659039583333e-06
779,733700,2023-12-25T14:36:07,2,9,0.461448,0,733700,2023-12-25T14:36:07,-1,4500.0,733700,2023-12-25T14:36:07,733702,2023-12-25T14:36:09,0,2,,,True,True,0.167025,-7.70733522e-07
780,733796,2023-12-25T14:37:43,107,4,0.117466,0,733796,2023-12-25T14:37:43,-1,2000.0,733796,2023-12-25T14:37:43,733903,2023-12-25T14:39:30,0,107,,,True,True,3.9714833333333335,-4.665142612333333e-06
784,747392,2023-12-25T18:24:19,28,3,0.508872,0,747392,2023-12-25T18:24:19,-1,1500.0,747392,2023-12-25T18:24:19,747420,2023-12-25T18:24:47,0,28,,,True,True,0.7170333333333333,-3.6487818639999995e-06
785,747457,2023-12-25T18:25:24,31,4,0.273425,0,747457,2023-12-25T18:25:24,-1,2000.0,747457,2023-12-25T18:25:24,747488,2023-12-25T18:25:55,0,31,,,True,True,1.0584777777777779,-2.8941428638888888e-06
786,751765,2023-12-25T19:37:12,6819,16,0.834724,0,751765,2023-12-25T19:37:12,-1,8000.0,751765,2023-12-25T19:37:12,758584,2023-12-25T21:30:51,0,6819,,,True,True,920.8460222222222,-0.007686522750534223
787,751967,2023-12-25T19:40:34,34,1,0.980245,0,751967,2023-12-25T19:40:34,-1,500.0,751967,2023-12-25T19:40:34,752001,2023-12-25T19:41:08,0,34,,,True,True,0.28394722222222224,-2.783378448472222e-06
789,752319,2023-12-25T19:46:26,1876,32,0.551265,0,752319,2023-12-25T19:46:26,-1,16000.0,752319,2023-12-25T19:46:26,754195,2023-12-25T20:17:42,0,1876,,,True,True,511.8014666666666,-0.0028213823552199996
791,752398,2023-12-25T19:47:45,322,4,0.921868,0,752398,2023-12-25T19:47:45,-1,2000.0,752398,2023-12-25T19:47:45,752720,2023-12-25T19:53:07,0,322,,,True,True,10.989477777777777,-0.00010130847900044444
792,752415,2023-12-25T19:48:02,7,1,0.508241,0,752415,2023-12-25T19:48:02,-1,500.0,752415,2023-12-25T19:48:02,752422,2023-12-25T19:48:09,0,7,,,True,True,0.05973333333333333,-3.035892906666667e-07
793,752992,2023-12-25T19:57:39,2,32,0.879326,0,752992,2023-12-25T19:57:39,-1,16000.0,752992,2023-12-25T19:57:39,752994,2023-12-25T19:57:41,0,2,,,True,True,0.5461333333333334,-4.802292394666667e-06
796,753317,2023-12-25T20:03:04,3859,4,0.790006,0,753317,2023-12-25T20:03:04,-1,2000.0,753317,2023-12-25T20:03:04,757176,2023-12-25T21:07:23,0,3859,,,True,True,130.7732,-0.001033116126392
797,753332,2023-12-25T20:03:19,8911,2,0.414942,0,753332,2023-12-25T20:03:19,-1,1000.0,753332,2023-12-25T20:03:19,762243,2023-12-25T22:31:50,0,8911,,,True,True,150.08778333333333,-0.0006227772499189999
798,753448,2023-12-25T20:05:15,3,32,0.934248,0,753448,2023-12-25T20:05:15,-1,16000.0,753448,2023-12-25T20:05:15,753451,2023-12-25T20:05:18,0,3,,,True,True,0.8192,-7.653359616000001e-06
800,755293,2023-12-25T20:36:00,22,14,0.820549,0,755293,2023-12-25T20:36:00,-1,7000.0,755293,2023-12-25T20:36:00,755315,2023-12-25T20:36:22,0,22,,,True,True,2.6282666666666668,-2.1566215850666666e-05
801,755479,2023-12-25T20:39:06,161,1,0.282839,0,755479,2023-12-25T20:39:06,-1,500.0,755479,2023-12-25T20:39:06,755640,2023-12-25T20:41:47,0,161,,,True,True,1.3738666666666666,-3.8858307413333335e-06
802,755659,2023-12-25T20:42:06,144,1,0.298556,0,755659,2023-12-25T20:42:06,-1,500.0,755659,2023-12-25T20:42:06,755803,2023-12-25T20:44:30,0,144,,,True,True,1.2288,-3.668656128e-06
804,755778,2023-12-25T20:44:05,1916,32,0.998902,0,755778,2023-12-25T20:44:05,-1,16000.0,755778,2023-12-25T20:44:05,757694,2023-12-25T21:16:01,0,1916,,,True,True,512.2788444444444,-0.005117163622732444
805,756300,2023-12-25T20:52:47,13,16,0.48964,0,756300,2023-12-25T20:52:47,-1,8000.0,756300,2023-12-25T20:52:47,756313,2023-12-25T20:53:00,0,13,,,True,True,1.7330444444444444,-8.485678817777778e-06
806,756597,2023-12-25T20:57:44,138,64,0.148595,0,756597,2023-12-25T20:57:44,-1,32000.0,756597,2023-12-25T20:57:44,756735,2023-12-25T21:00:02,0,138,,,True,True,73.58773333333333,-0.00010934769234666667
807,756609,2023-12-25T20:57:56,43,4,0.538581,0,756609,2023-12-25T20:57:56,-1,2000.0,756609,2023-12-25T20:57:56,756652,2023-12-25T20:58:39,0,43,,,True,True,1.4330944444444447,-7.718374389833335e-06
808,756806,2023-12-25T21:01:13,61,1,0.345124,0,756806,2023-12-25T21:01:13,-1,500.0,756806,2023-12-25T21:01:13,756867,2023-12-25T21:02:14,0,61,,,True,True,0.5082486111111112,-1.7540879366111115e-06
809,756862,2023-12-25T21:02:09,67,1,0.551917,0,756862,2023-12-25T21:02:09,-1,500.0,756862,2023-12-25T21:02:09,756929,2023-12-25T21:03:16,0,67,,,True,True,0.5582402777777777,-3.081022993902778e-06
812,757211,2023-12-25T21:07:58,39,3,0.321777,0,757211,2023-12-25T21:07:58,-1,1500.0,757211,2023-12-25T21:07:58,757250,2023-12-25T21:08:37,0,39,,,True,True,0.9748375,-3.136802862375e-06
813,759681,2023-12-25T21:49:08,24,8,0.188652,0,759681,2023-12-25T21:49:08,-1,4000.0,759681,2023-12-25T21:49:08,759705,2023-12-25T21:49:32,0,24,,,True,True,1.618666666666667,-3.0536470400000003e-06
814,759870,2023-12-25T21:52:17,6,8,0.697498,0,759870,2023-12-25T21:52:17,-1,4000.0,759870,2023-12-25T21:52:17,759876,2023-12-25T21:52:23,0,6,,,True,True,0.40466666666666673,-2.822541906666667e-06
816,759989,2023-12-25T21:54:16,70,32,0.233562,0,759989,2023-12-25T21:54:16,-1,16000.0,759989,2023-12-25T21:54:16,760059,2023-12-25T21:55:26,0,70,,,True,True,18.884444444444444,-4.410688613333333e-05
819,760351,2023-12-25T22:00:18,74,8,0.744705,0,760351,2023-12-25T22:00:18,-1,4000.0,760351,2023-12-25T22:00:18,760425,2023-12-25T22:01:32,0,74,,,True,True,4.99088888888889,-3.71673991e-05
821,760830,2023-12-25T22:08:17,3264,2,0.811409,0,760830,2023-12-25T22:08:17,-1,1000.0,760830,2023-12-25T22:08:17,764094,2023-12-25T23:02:41,0,3264,,,True,True,55.74986666666666,-0.0004523594356213333
823,763834,2023-12-25T22:58:21,100,9,0.663689,0,763834,2023-12-25T22:58:21,-1,4500.0,763834,2023-12-25T22:58:21,763934,2023-12-25T23:00:01,0,100,,,True,True,7.9475,-5.2746683274999995e-05
824,763926,2023-12-25T22:59:53,16,15,0.820748,0,763926,2023-12-25T22:59:53,-1,7500.0,763926,2023-12-25T22:59:53,763942,2023-12-25T23:00:09,0,16,,,True,True,2.119333333333333,-1.7394385946666668e-05
825,763947,2023-12-25T23:00:14,13,4,0.980818,0,763947,2023-12-25T23:00:14,-1,2000.0,763947,2023-12-25T23:00:14,763960,2023-12-25T23:00:27,0,13,,,True,True,0.45918888888888887,-4.503807276222222e-06
828,764364,2023-12-25T23:07:11,13,4,0.502291,0,764364,2023-12-25T23:07:11,-1,2000.0,764364,2023-12-25T23:07:11,764377,2023-12-25T23:07:24,0,13,,,True,True,0.45918888888888887,-2.306464461888889e-06
